,Year NA,Rep NA,Site ,Date ,Microsite ,ID.notes NA,species,abun
1723,2023,11,Sheephole,2023-04-20,shrub,NA,Schismus.barbatus,1
1724,2023,12,Sheephole,2023-04-20,shrub,NA,Schismus.barbatus,1
1762,2024,6,Sheephole,2024-04-20,open,NA,Schismus.barbatus,1
1962,2023,1,Tecopa,2023-04-11,shrub,,Schismus.barbatus,136
1966,2023,1,Tecopa,2023-04-11,open,,Schismus.barbatus,2
1967,2023,2,Tecopa,2023-04-11,shrub,,Schismus.barbatus,94
1971,2023,2,Tecopa,2023-04-11,open,2 of the grasses are larger,Schismus.barbatus,72
1975,2023,3,Tecopa,2023-04-11,shrub,,Schismus.barbatus,82
1977,2023,3,Tecopa,2023-04-11,open,,Schismus.barbatus,70
1983,2023,4,Tecopa,2023-04-11,shrub,5 are larger,Schismus.barbatus,64
1984,2023,4,Tecopa,2023-04-11,open,,Schismus.barbatus,59
1986,2023,5,Tecopa,2023-04-11,shrub,,Schismus.barbatus,72
1991,2023,5,Tecopa,2023-04-11,open,,Schismus.barbatus,40
1994,2023,6,Tecopa,2023-04-11,shrub,,Schismus.barbatus,73
1998,2023,6,Tecopa,2023-04-11,open,,Schismus.barbatus,47
2001,2023,7,Tecopa,2023-04-11,shrub,,Schismus.barbatus,82
2006,2023,7,Tecopa,2023-04-11,open,,Schismus.barbatus,37
2010,2023,8,Tecopa,2023-04-11,shrub,,Schismus.barbatus,64
2013,2023,8,Tecopa,2023-04-11,open,,Schismus.barbatus,51
2018,2023,9,Tecopa,2023-04-11,shrub,,Schismus.barbatus,70
2021,2023,9,Tecopa,2023-04-11,open,,Schismus.barbatus,36
2024,2023,10,Tecopa,2023-04-11,shrub,,Schismus.barbatus,78
2026,2023,10,Tecopa,2023-04-11,open,,Schismus.barbatus,28
2031,2023,11,Tecopa,2023-04-11,shrub,,Schismus.barbatus,54
2036,2023,11,Tecopa,2023-04-11,open,,Schismus.barbatus,29
2041,2023,12,Tecopa,2023-04-11,shrub,,Schismus.barbatus,59
2044,2023,12,Tecopa,2023-04-11,open,,Schismus.barbatus,36
2049,2023,13,Tecopa,2023-04-11,shrub,4 grasses were larger,Schismus.barbatus,47
2054,2023,13,Tecopa,2023-04-11,open,,Schismus.barbatus,19
2056,2023,14,Tecopa,2023-04-11,shrub,,Schismus.barbatus,127
2059,2023,14,Tecopa,2023-04-11,open,,Schismus.barbatus,62
2064,2023,15,Tecopa,2023-04-11,shrub,,Schismus.barbatus,47
2067,2023,15,Tecopa,2023-04-11,open,,Schismus.barbatus,40
2071,2023,16,Tecopa,2023-04-11,shrub,,Schismus.barbatus,78
2073,2023,16,Tecopa,2023-04-11,open,,Schismus.barbatus,36
2076,2023,17,Tecopa,2023-04-11,shrub,,Schismus.barbatus,89
2081,2023,17,Tecopa,2023-04-11,open,,Schismus.barbatus,19
2083,2023,18,Tecopa,2023-04-11,shrub,,Schismus.barbatus,78
2085,2023,18,Tecopa,2023-04-11,open,,Schismus.barbatus,78
2089,2023,19,Tecopa,2023-04-11,shrub,,Schismus.barbatus,61
2092,2023,19,Tecopa,2023-04-11,open,,Schismus.barbatus,43
2095,2023,20,Tecopa,2023-04-11,shrub,,Schismus.barbatus,84
2099,2023,20,Tecopa,2023-04-11,open,,Schismus.barbatus,36
2104,2023,21,Tecopa,2023-04-11,shrub,,Schismus.barbatus,60
2108,2023,21,Tecopa,2023-04-11,open,,Schismus.barbatus,68
2111,2023,22,Tecopa,2023-04-11,shrub,,Schismus.barbatus,77
2113,2023,22,Tecopa,2023-04-11,open,,Schismus.barbatus,64
2115,2023,23,Tecopa,2023-04-11,shrub,,Schismus.barbatus,57
2119,2023,23,Tecopa,2023-04-11,open,,Schismus.barbatus,59
2123,2023,24,Tecopa,2023-04-11,shrub,,Schismus.barbatus,73
2125,2023,24,Tecopa,2023-04-11,open,,Schismus.barbatus,49
2128,2023,25,Tecopa,2023-04-11,shrub,,Schismus.barbatus,78
2131,2023,25,Tecopa,2023-04-11,open,,Schismus.barbatus,67
2133,2023,26,Tecopa,2023-04-11,shrub,,Schismus.barbatus,57
2135,2023,26,Tecopa,2023-04-11,open,,Schismus.barbatus,56
2139,2023,27,Tecopa,2023-04-11,shrub,,Schismus.barbatus,120
2142,2023,27,Tecopa,2023-04-11,open,,Schismus.barbatus,29
2146,2023,28,Tecopa,2023-04-11,shrub,,Schismus.barbatus,86
2147,2023,28,Tecopa,2023-04-11,open,,Schismus.barbatus,63
2151,2023,29,Tecopa,2023-04-11,shrub,1 larger,Schismus.barbatus,104
2152,2023,29,Tecopa,2023-04-11,open,,Schismus.barbatus,31
2155,2023,30,Tecopa,2023-04-11,shrub,,Schismus.barbatus,104
2156,2023,30,Tecopa,2023-04-11,open,,Schismus.barbatus,63
2161,2024,1,Tecopa,2024-04-16,shrub,,Schismus.barbatus,47
2164,2024,1,Tecopa,2024-04-16,open,,Schismus.barbatus,32
2166,2024,2,Tecopa,2024-04-16,shrub,,Schismus.barbatus,47
2170,2024,2,Tecopa,2024-04-16,open,,Schismus.barbatus,54
2172,2024,3,Tecopa,2024-04-16,shrub,,Schismus.barbatus,68
2174,2024,3,Tecopa,2024-04-16,open,,Schismus.barbatus,78
2176,2024,4,Tecopa,2024-04-16,shrub,,Schismus.barbatus,66
2178,2024,4,Tecopa,2024-04-16,open,,Schismus.barbatus,10
2180,2024,5,Tecopa,2024-04-16,shrub,,Schismus.barbatus,37
2182,2024,5,Tecopa,2024-04-16,open,,Schismus.barbatus,49
2183,2024,6,Tecopa,2024-04-16,shrub,,Schismus.barbatus,15
2188,2024,6,Tecopa,2024-04-16,open,,Schismus.barbatus,41
2191,2024,7,Tecopa,2024-04-16,shrub,,Schismus.barbatus,35
2195,2024,7,Tecopa,2024-04-16,open,,Schismus.barbatus,43
2198,2024,8,Tecopa,2024-04-16,shrub,,Schismus.barbatus,25
2201,2024,8,Tecopa,2024-04-16,open,,Schismus.barbatus,20
2205,2024,9,Tecopa,2024-04-16,shrub,,Schismus.barbatus,16
2207,2024,9,Tecopa,2024-04-16,open,,Schismus.barbatus,41
2213,2024,10,Tecopa,2024-04-16,shrub,,Schismus.barbatus,15
2215,2024,10,Tecopa,2024-04-16,open,,Schismus.barbatus,32
2219,2024,11,Tecopa,2024-04-16,shrub,,Schismus.barbatus,76
2221,2024,11,Tecopa,2024-04-16,open,,Schismus.barbatus,10
2223,2024,12,Tecopa,2024-04-16,shrub,,Schismus.barbatus,11
2228,2024,13,Tecopa,2024-04-16,shrub,,Schismus.barbatus,40
2231,2024,13,Tecopa,2024-04-16,open,,Schismus.barbatus,32
2234,2024,14,Tecopa,2024-04-16,shrub,,Schismus.barbatus,22
2237,2024,14,Tecopa,2024-04-16,open,,Schismus.barbatus,21
2240,2024,15,Tecopa,2024-04-16,shrub,,Schismus.barbatus,72
2243,2024,15,Tecopa,2024-04-16,open,,Schismus.barbatus,16
2245,2024,16,Tecopa,2024-04-16,shrub,,Schismus.barbatus,22
2248,2024,16,Tecopa,2024-04-16,open,,Schismus.barbatus,30
2250,2024,17,Tecopa,2024-04-16,shrub,,Schismus.barbatus,36
2253,2024,17,Tecopa,2024-04-16,open,,Schismus.barbatus,82
2255,2024,18,Tecopa,2024-04-16,shrub,,Schismus.barbatus,37
2257,2024,18,Tecopa,2024-04-16,open,,Schismus.barbatus,66
2261,2024,19,Tecopa,2024-04-16,shrub,,Schismus.barbatus,42
2263,2024,19,Tecopa,2024-04-16,open,,Schismus.barbatus,33
2265,2024,20,Tecopa,2024-04-16,shrub,,Schismus.barbatus,13
2267,2024,20,Tecopa,2024-04-16,open,,Schismus.barbatus,5
2268,2024,21,Tecopa,2024-04-16,shrub,,Schismus.barbatus,48
2271,2024,21,Tecopa,2024-04-16,open,,Schismus.barbatus,34
2273,2024,22,Tecopa,2024-04-16,shrub,,Schismus.barbatus,54
2275,2024,22,Tecopa,2024-04-16,open,,Schismus.barbatus,22
2278,2024,23,Tecopa,2024-04-16,shrub,,Schismus.barbatus,37
2279,2024,23,Tecopa,2024-04-16,open,,Schismus.barbatus,2
2280,2024,24,Tecopa,2024-04-16,shrub,,Schismus.barbatus,36
2281,2024,24,Tecopa,2024-04-16,open,,Schismus.barbatus,66
2282,2024,25,Tecopa,2024-04-16,shrub,,Schismus.barbatus,23
2284,2024,25,Tecopa,2024-04-16,open,,Schismus.barbatus,30
2285,2024,26,Tecopa,2024-04-16,shrub,,Schismus.barbatus,24
2287,2024,26,Tecopa,2024-04-16,open,,Schismus.barbatus,36
2289,2024,27,Tecopa,2024-04-16,shrub,,Schismus.barbatus,15
2290,2024,27,Tecopa,2024-04-16,open,,Schismus.barbatus,15
2291,2024,28,Tecopa,2024-04-16,shrub,,Schismus.barbatus,34
2294,2024,28,Tecopa,2024-04-16,open,,Schismus.barbatus,24
2295,2024,29,Tecopa,2024-04-16,shrub,,Schismus.barbatus,46
2296,2024,29,Tecopa,2024-04-16,open,,Schismus.barbatus,29
2297,2024,30,Tecopa,2024-04-16,shrub,,Schismus.barbatus,61
2299,2024,30,Tecopa,2024-04-16,open,,Schismus.barbatus,54
2300,2024,31,Tecopa,2024-04-16,shrub,,Schismus.barbatus,46
2301,2024,31,Tecopa,2024-04-16,open,,Schismus.barbatus,70
2302,2024,32,Tecopa,2024-04-16,shrub,,Schismus.barbatus,53
2304,2024,32,Tecopa,2024-04-16,open,,Schismus.barbatus,82
2305,2024,33,Tecopa,2024-04-16,shrub,,Schismus.barbatus,56
2308,2024,33,Tecopa,2024-04-16,open,,Schismus.barbatus,72
2309,2024,34,Tecopa,2024-04-16,shrub,,Schismus.barbatus,108
2310,2024,34,Tecopa,2024-04-16,open,,Schismus.barbatus,64
2312,2024,35,Tecopa,2024-04-16,shrub,,Schismus.barbatus,90
2314,2024,35,Tecopa,2024-04-16,open,,Schismus.barbatus,70
2316,2024,36,Tecopa,2024-04-16,shrub,,Schismus.barbatus,106
2317,2024,36,Tecopa,2024-04-16,open,,Schismus.barbatus,100
2318,2024,37,Tecopa,2024-04-16,shrub,,Schismus.barbatus,64
2321,2024,37,Tecopa,2024-04-16,open,,Schismus.barbatus,44
2323,2024,38,Tecopa,2024-04-16,shrub,,Schismus.barbatus,60
2324,2024,38,Tecopa,2024-04-16,open,,Schismus.barbatus,38
2326,2024,39,Tecopa,2024-04-16,shrub,,Schismus.barbatus,44
2328,2024,39,Tecopa,2024-04-16,open,,Schismus.barbatus,17
2329,2024,40,Tecopa,2024-04-16,shrub,,Schismus.barbatus,98
2331,2024,40,Tecopa,2024-04-16,open,,Schismus.barbatus,6
2332,2023,1,Yucca,2023-04-17,shrub,NA,Schismus.barbatus,54
2337,2023,2,Yucca,2023-04-17,shrub,NA,Schismus.barbatus,92
2341,2023,2,Yucca,2023-04-17,open,NA,Schismus.barbatus,2
2351,2023,4,Yucca,2023-04-17,shrub,NA,Schismus.barbatus,5
2354,2023,5,Yucca,2023-04-17,shrub,NA,Schismus.barbatus,6
2380,2023,10,Yucca,2023-04-17,shrub,NA,Schismus.barbatus,17
2387,2023,11,Yucca,2023-04-17,shrub,NA,Schismus.barbatus,8
2391,2023,12,Yucca,2023-04-17,shrub,NA,Schismus.barbatus,17
2396,2023,13,Yucca,2023-04-17,shrub,NA,Schismus.barbatus,45
2403,2023,13,Yucca,2023-04-17,open,NA,Schismus.barbatus,1
2407,2023,14,Yucca,2023-04-17,shrub,NA,Schismus.barbatus,19
2411,2023,14,Yucca,2023-04-17,open,NA,Schismus.barbatus,4
2413,2023,15,Yucca,2023-04-17,shrub,NA,Schismus.barbatus,14
2418,2023,16,Yucca,2023-04-17,shrub,NA,Schismus.barbatus,21
2421,2023,16,Yucca,2023-04-17,open,NA,Schismus.barbatus,4
2423,2023,17,Yucca,2023-04-17,shrub,NA,Schismus.barbatus,1
2430,2023,19,Yucca,2023-04-17,shrub,NA,Schismus.barbatus,5
2435,2023,20,Yucca,2023-04-17,shrub,NA,Schismus.barbatus,1
2444,2023,23,Yucca,2023-04-17,shrub,NA,Schismus.barbatus,2
2448,2023,24,Yucca,2023-04-17,shrub,NA,Schismus.barbatus,11
2453,2023,25,Yucca,2023-04-17,shrub,NA,Schismus.barbatus,30
2457,2023,26,Yucca,2023-04-17,shrub,NA,Schismus.barbatus,1
2462,2023,27,Yucca,2023-04-17,shrub,NA,Schismus.barbatus,1
2469,2023,28,Yucca,2023-04-17,shrub,NA,Schismus.barbatus,59
2475,2023,30,Yucca,2023-04-17,shrub,NA,Schismus.barbatus,40
2479,2024,1,Yucca,2024-04-21,shrub,NA,Schismus.barbatus,1
2488,2024,3,Yucca,2024-04-21,shrub,NA,Schismus.barbatus,19
2495,2024,4,Yucca,2024-04-21,shrub,NA,Schismus.barbatus,30
2500,2024,4,Yucca,2024-04-21,open,NA,Schismus.barbatus,5
2505,2024,5,Yucca,2024-04-21,shrub,NA,Schismus.barbatus,18
2515,2024,6,Yucca,2024-04-21,open,NA,Schismus.barbatus,9
2519,2024,7,Yucca,2024-04-21,shrub,NA,Schismus.barbatus,20
2525,2024,8,Yucca,2024-04-21,shrub,NA,Schismus.barbatus,1
2533,2024,9,Yucca,2024-04-21,open,NA,Schismus.barbatus,3
2536,2024,10,Yucca,2024-04-21,shrub,NA,Schismus.barbatus,2
2539,2024,10,Yucca,2024-04-21,open,NA,Schismus.barbatus,15
2546,2024,11,Yucca,2024-04-21,shrub,NA,Schismus.barbatus,4
2553,2024,12,Yucca,2024-04-21,shrub,NA,Schismus.barbatus,60
2557,2024,12,Yucca,2024-04-21,open,NA,Schismus.barbatus,14
2561,2024,13,Yucca,2024-04-21,shrub,NA,Schismus.barbatus,17
2569,2024,14,Yucca,2024-04-21,shrub,NA,Schismus.barbatus,36
2574,2024,14,Yucca,2024-04-21,open,NA,Schismus.barbatus,8
2579,2024,15,Yucca,2024-04-21,open,NA,Schismus.barbatus,2
2581,2024,16,Yucca,2024-04-21,shrub,NA,Schismus.barbatus,3
2599,2024,19,Yucca,2024-04-21,shrub,NA,Schismus.barbatus,2
2603,2024,19,Yucca,2024-04-21,open,NA,Schismus.barbatus,1
2615,2024,21,Yucca,2024-04-21,shrub,NA,Schismus.barbatus,22
2622,2024,23,Yucca,2024-04-21,shrub,NA,Schismus.barbatus,1
2636,2024,24,Yucca,2024-04-21,open,NA,Schismus.barbatus,1
2639,2024,25,Yucca,2024-04-21,shrub,NA,Schismus.barbatus,2
2642,2024,26,Yucca,2024-04-21,shrub,NA,Schismus.barbatus,1
2644,2024,26,Yucca,2024-04-21,open,NA,Schismus.barbatus,9
2650,2024,27,Yucca,2024-04-21,open,NA,Schismus.barbatus,1
2656,2024,28,Yucca,2024-04-21,open,NA,Schismus.barbatus,6
2663,2024,29,Yucca,2024-04-21,open,NA,Schismus.barbatus,12
2671,2024,31,Yucca,2024-04-21,shrub,NA,Schismus.barbatus,8
2674,2024,31,Yucca,2024-04-21,open,NA,Schismus.barbatus,15
2683,2024,32,Yucca,2024-04-21,open,NA,Schismus.barbatus,41
2689,2024,34,Yucca,2024-04-21,shrub,NA,Schismus.barbatus,3
2693,2024,35,Yucca,2024-04-21,shrub,NA,Schismus.barbatus,14
2696,2024,35,Yucca,2024-04-21,open,NA,Schismus.barbatus,4
2699,2024,36,Yucca,2024-04-21,shrub,NA,Schismus.barbatus,23
2704,2024,36,Yucca,2024-04-21,open,NA,Schismus.barbatus,1
2708,2024,37,Yucca,2024-04-21,shrub,NA,Schismus.barbatus,15
2713,2024,37,Yucca,2024-04-21,open,NA,Schismus.barbatus,10
2718,2024,38,Yucca,2024-04-21,shrub,NA,Schismus.barbatus,23
2730,2024,40,Yucca,2024-04-21,open,NA,Schismus.barbatus,1
862,2024,20,Cuyama 1,2024-05-01,shrub,NA,Sisymbrium.altissimum,1
1244,2024,25,Cuyama 2,2024-04-30,shrub,NA,Sisymbrium.altissimum,2
1299,2024,30,Cuyama 2,2024-04-30,shrub,NA,Sisymbrium.altissimum,1
859,2024,19,Cuyama 1,2024-05-01,open,NA,spikygren.CUY1 NA,1
1022,2024,1,Cuyama 2,2024-04-30,open,NA,spikygren.CUY1 NA,2
1030,2024,2,Cuyama 2,2024-04-30,shrub,NA,spikygren.CUY1 NA,1
1045,2024,3,Cuyama 2,2024-04-30,open,NA,spikygren.CUY1 NA,1
1056,2024,4,Cuyama 2,2024-04-30,open,NA,spikygren.CUY1 NA,2
1154,2024,14,Cuyama 2,2024-04-30,open,NA,spikygren.CUY1 NA,1
1170,2024,16,Cuyama 2,2024-04-30,open,NA,spikygren.CUY1 NA,32
1178,2024,17,Cuyama 2,2024-04-30,open,NA,spikygren.CUY1 NA,70
1294,2024,29,Cuyama 2,2024-04-30,open,NA,spikygren.CUY1 NA,4
1333,2024,33,Cuyama 2,2024-04-30,open,NA,spikygren.CUY1 NA,5
1350,2024,36,Cuyama 2,2024-04-30,open,NA,spikygren.CUY1 NA,1
1367,2024,37,Cuyama 2,2024-04-30,open,NA,spikygren.CUY1 NA,11
1771,2024,7,Sheephole,2024-04-20,open,NA,Stephanomeria.exigua,1
1811,2024,14,Sheephole,2024-04-20,shrub,NA,Stephanomeria.exigua,1
1829,2024,16,Sheephole,2024-04-20,open,NA,Stephanomeria.exigua,1
1846,2024,19,Sheephole,2024-04-20,shrub,NA,Stephanomeria.exigua,1
1850,2024,19,Sheephole,2024-04-20,open,NA,Stephanomeria.exigua,1
1909,2024,31,Sheephole,2024-04-20,open,NA,Stephanomeria.exigua,1
1929,2024,34,Sheephole,2024-04-20,shrub,NA,Stephanomeria.exigua,1
968,2024,34,Cuyama 1,2024-05-01,shrub,NA,Stipa.pulchra,110
1745,2024,3,Sheephole,2024-04-20,open,NA,Stylocline.micropoides,2
1759,2024,5,Sheephole,2024-04-20,open,NA,Stylocline.micropoides,3
1809,2024,13,Sheephole,2024-04-20,open,NA,Stylocline.micropoides,4
1845,2024,18,Sheephole,2024-04-20,open,NA,Stylocline.micropoides,7
1892,2024,29,Sheephole,2024-04-20,shrub,NA,Stylocline.micropoides,1
1956,2024,38,Sheephole,2024-04-20,open,NA,Stylocline.micropoides,6
1982,2023,3,Tecopa,2023-04-11,open,,Stylocline.micropoides,3
1990,2023,5,Tecopa,2023-04-11,shrub,,Stylocline.micropoides,1
2035,2023,11,Tecopa,2023-04-11,shrub,,Stylocline.micropoides,1
2212,2024,9,Tecopa,2024-04-16,open,,Stylocline.micropoides,1
2344,2023,2,Yucca,2023-04-17,open,NA,Eriogonum.trichopes,1
2365,2023,6,Yucca,2023-04-17,open,NA,Eriogonum.trichopes,1
2400,2023,13,Yucca,2023-04-17,shrub,NA,Eriogonum.trichopes,1
2504,2024,4,Yucca,2024-04-21,open,NA,Eriogonum.trichopes,14
2508,2024,5,Yucca,2024-04-21,shrub,NA,Eriogonum.trichopes,10
2589,2024,17,Yucca,2024-04-21,shrub,NA,Eriogonum.trichopes,1
2678,2024,31,Yucca,2024-04-21,open,NA,Eriogonum.trichopes,1
605,2023,15,Cuyama 2,2023-04-28,open,NA,Calyptridium.monandrum,12
652,2023,21,Cuyama 2,2023-04-28,open,NA,Calyptridium.monandrum,1
2438,2023,20,Yucca,2023-04-17,shrub,NA,Oxytheca.perfoliata,1
2169,2024,2,Tecopa,2024-04-16,shrub,,Lepidium.lasiocarpum,1
1673,2024,31,HOM,2024-04-25,open,NA,Cryptantha.sp,1
1689,2024,34,HOM,2024-04-25,shrub,NA,Cryptantha.sp,1
2490,2024,3,Yucca,2024-04-21,shrub,NA,Lepidium.lasiocarpum,2
1098,2024,7,Cuyama 2,2024-04-30,open,NA,Eriogonum.gracillimum,1
1144,2024,13,Cuyama 2,2024-04-30,shrub,NA,Eriogonum.gracillimum,1
1240,2024,24,Cuyama 2,2024-04-30,shrub,NA,Eriogonum.gracillimum,3
1290,2024,29,Cuyama 2,2024-04-30,shrub,NA,Eriogonum.gracillimum,1
769,2024,7,Cuyama 1,2024-05-01,shrub,NA,unknownallgreenCUY1 NA,1
1541,2024,3,HOM,2024-04-25,shrub,NA,Cryptantha.sp,1
526,2023,3,Cuyama 2,2023-04-28,shrub,NA,Pholistoma.membranaceum,1
